Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Orders,Average_Order_Value,Loyalty_Membership,Discount_Usage,Preferred_Payment_Method,Preferred_Delivery_Option,Device_Used,Last_Activity,Customer_Region,Review_Score,Customer_Segment
9752,Kimberly Davis,20,0,70230,90,0,Beauty,3,22,336.0,0,0,Debit Card,Standard,Mobile,318,South America,2,2
9753,David Walsh,35,0,85319,22,0,Home,4,98,723.24,1,0,Net Banking,Standard,Mobile,231,Asia,3,0
9754,Christina Hayes,28,1,34840,30,0,Home,12,9,998.31,0,1,Debit Card,Standard,Tablet,224,Asia,1,2
9755,Elizabeth Franklin,50,1,170527,97,0,Beauty,2,61,689.04,0,0,Net Banking,Standard,Tablet,43,Asia,3,2
9756,Meghan Mendoza,58,1,70365,17,0,Fashion,5,26,810.68,1,0,PayPal,Standard,Mobile,240,South America,1,0
9757,Lisa Larson,34,0,194690,57,0,Home,8,26,572.79,1,0,Net Banking,Same-Day,Mobile,47,Europe,5,0
9758,Dustin Rice,24,1,78838,18,0,Beauty,4,95,558.61,1,0,Credit Card,Express,Desktop,118,Asia,4,1
9759,David Lopez,49,0,137359,76,0,Beauty,10,18,721.45,1,0,Net Banking,Standard,Mobile,320,South America,3,0
9760,Jacob Aguirre,56,0,50581,9,1,Sports,14,71,268.87,0,0,Net Banking,Express,Tablet,217,Europe,2,1
9761,Christina Moore,20,0,119570,65,0,Beauty,9,82,683.85,1,0,Credit Card,Standard,Tablet,253,Europe,2,0
9762,Douglas Hickman,28,1,186449,76,0,Electronics,9,9,821.91,0,0,PayPal,Same-Day,Tablet,352,Europe,2,0
9763,Kenneth Fowler,34,0,184014,32,0,Sports,12,30,442.49,0,1,PayPal,Express,Tablet,286,Europe,3,2
9764,Sandra King,20,1,138782,5,1,Electronics,14,62,478.54,1,1,PayPal,Same-Day,Desktop,45,Europe,4,0
9765,Joanna Rivera,23,1,161587,80,0,Beauty,1,97,366.26,0,1,Debit Card,Same-Day,Mobile,70,Asia,1,0
9766,Christopher Henson,66,1,27600,74,1,Sports,12,56,645.18,0,1,Credit Card,Same-Day,Mobile,361,Asia,2,2
9767,Jerry Hayes,35,0,189126,95,1,Sports,9,29,308.81,0,0,Credit Card,Same-Day,Mobile,65,North America,4,0
9768,Aaron Walker,53,1,20404,44,0,Beauty,11,38,241.53,1,0,Net Banking,Standard,Tablet,277,North America,3,2
9769,Taylor Miller,45,0,163212,19,0,Fashion,13,17,404.35,0,0,Net Banking,Express,Tablet,326,South America,2,2
9770,Tammie Mccarty,23,1,104699,34,0,Sports,9,75,427.55,0,1,Net Banking,Express,Mobile,127,Europe,1,1
9771,Nicholas Mayer,25,0,70961,9,1,Fashion,7,42,452.0,1,0,PayPal,Same-Day,Desktop,39,South America,4,0
9772,Megan Davis,59,1,51536,71,1,Electronics,6,13,334.96,1,1,Debit Card,Same-Day,Mobile,26,South America,1,0
9773,Belinda Smith,41,0,97269,98,1,Home,14,84,772.82,0,0,PayPal,Express,Mobile,211,North America,2,1
9774,Lisa Osborn,49,1,124435,36,0,Electronics,1,78,60.23,1,1,Debit Card,Standard,Desktop,308,Asia,1,1
9775,Steven Ryan,30,1,62655,75,0,Fashion,7,77,284.29,0,0,Credit Card,Same-Day,Desktop,36,North America,4,1
9776,Brandi Wilcox,42,0,59023,71,0,Beauty,11,83,269.5,1,0,Credit Card,Standard,Mobile,223,South America,5,1
9777,Cindy Atkinson,27,0,34022,19,0,Home,2,62,293.56,1,0,Debit Card,Express,Desktop,235,North America,4,0
9778,Heather Cross,19,0,52495,6,1,Fashion,3,44,597.99,0,1,Debit Card,Express,Tablet,83,Europe,5,0
9779,Austin Woods,61,1,169094,100,1,Fashion,1,61,703.54,1,0,Net Banking,Express,Desktop,344,Asia,3,1
9780,Elaine Jones,43,1,118623,18,1,Fashion,10,83,239.94,0,1,Net Banking,Standard,Mobile,197,Asia,3,1
9781,Tina Hester,52,0,177913,22,1,Fashion,4,42,660.69,0,1,Debit Card,Express,Desktop,76,South America,3,2
9782,Brandon Ferguson,38,0,180030,36,1,Sports,8,41,462.88,0,1,Debit Card,Express,Mobile,107,Europe,3,1
9783,Mark Benton,53,1,156356,17,1,Electronics,7,10,332.01,1,1,Net Banking,Standard,Desktop,134,Asia,2,0
9784,Mr. Bobby Hayes,19,0,90190,3,1,Electronics,8,72,345.91,0,1,Credit Card,Express,Desktop,242,Europe,1,1
9785,Andrea Wright,67,0,163268,96,0,Beauty,10,70,808.75,1,1,Credit Card,Same-Day,Desktop,268,Europe,1,0
9786,Lauren Graham,45,0,76464,11,1,Beauty,6,5,874.38,0,0,Debit Card,Same-Day,Tablet,72,Europe,2,1
9787,Kyle Meyers,47,1,141613,69,0,Electronics,14,93,152.48,1,1,Credit Card,Express,Desktop,52,North America,2,1
9788,Jason Riley,48,0,21465,80,1,Electronics,7,60,408.68,1,1,Net Banking,Standard,Desktop,118,Asia,3,2
9789,Mrs. Rachel Pugh,23,1,132191,25,1,Electronics,11,90,310.79,0,0,Net Banking,Same-Day,Desktop,286,South America,4,2
9790,Eric Browning,62,1,37282,11,0,Sports,4,5,349.31,1,0,Net Banking,Express,Desktop,340,Europe,1,0
9791,Krista Cole,53,0,20878,92,0,Beauty,10,31,504.77,0,0,Credit Card,Same-Day,Tablet,317,Asia,1,2
9792,Mrs. Susan Sexton MD,43,1,175022,79,0,Home,4,79,760.87,0,0,Debit Card,Express,Tablet,183,Europe,5,2
9793,Sara Nichols,39,0,43426,4,0,Fashion,6,49,943.57,1,1,PayPal,Same-Day,Desktop,281,North America,1,0
9794,Seth Johnson,27,1,85157,46,1,Beauty,5,88,529.31,1,0,PayPal,Standard,Tablet,268,North America,4,1
9795,Eric Nelson,42,1,71830,38,1,Sports,5,77,419.81,0,0,PayPal,Same-Day,Desktop,168,Europe,1,2
9796,Allison Campbell,23,1,193773,57,1,Sports,7,32,87.54,1,0,Credit Card,Same-Day,Tablet,275,Europe,2,0
9797,Brandon Leonard,51,0,49792,39,0,Sports,6,5,680.41,0,0,Debit Card,Same-Day,Tablet,12,Europe,1,2
9798,Dr. Joseph Blevins II,21,0,177068,92,0,Electronics,14,47,257.63,0,0,Debit Card,Standard,Mobile,70,Europe,3,0
9799,Rodney Martinez,46,1,112267,31,1,Home,3,37,532.97,1,1,Credit Card,Same-Day,Desktop,171,South America,4,2
9800,Rhonda Wilson,61,0,33652,81,0,Beauty,12,65,464.11,1,0,Credit Card,Same-Day,Desktop,282,North America,4,1
9801,Kevin Fox,47,1,166063,81,1,Electronics,6,98,410.38,1,1,Net Banking,Standard,Mobile,146,Europe,2,2
9802,Emily Silva,33,1,22694,25,0,Home,4,3,938.54,0,1,Credit Card,Same-Day,Mobile,303,North America,4,2
9803,Jake Jimenez,50,0,186224,31,0,Beauty,7,31,820.23,0,0,PayPal,Express,Tablet,150,Asia,3,0
9804,Stephen Collins,24,1,112240,56,0,Electronics,12,10,245.55,0,0,Net Banking,Express,Desktop,276,Asia,4,0
9805,Michael Hill,34,0,83665,76,0,Sports,1,35,738.39,0,1,Credit Card,Same-Day,Tablet,85,Europe,1,2
9806,Emma Bonilla,60,1,166849,75,0,Fashion,6,66,679.34,1,0,Debit Card,Same-Day,Tablet,266,North America,3,1
9807,Lori Mcgee DDS,27,1,35988,48,1,Sports,11,99,444.33,1,0,Net Banking,Express,Tablet,251,North America,3,2
9808,Mr. Michael Johnson,33,0,114177,29,1,Home,3,85,92.29,0,1,Debit Card,Express,Tablet,70,South America,1,0
9809,Bruce Allen,30,0,170857,20,0,Beauty,14,46,840.19,1,0,Credit Card,Express,Desktop,245,South America,3,0
9810,William King,43,0,184543,35,1,Fashion,2,94,585.72,1,0,PayPal,Same-Day,Mobile,298,South America,3,1
9811,Jennifer Sanchez,52,0,65065,99,1,Home,8,54,609.86,0,0,Credit Card,Standard,Mobile,295,Europe,4,1
9812,Nicole Gonzalez,41,1,163535,33,0,Home,14,60,310.03,0,0,Credit Card,Same-Day,Desktop,322,South America,5,1
9813,Mrs. Theresa Davis,63,0,66083,52,0,Home,4,67,60.04,1,1,PayPal,Standard,Mobile,195,Asia,2,2
9814,Christopher Jones,67,0,99367,62,0,Electronics,13,40,36.96,0,1,Debit Card,Express,Desktop,261,South America,1,0
9815,Paul Dyer,49,0,141790,96,0,Beauty,7,28,374.75,0,0,PayPal,Standard,Desktop,326,Europe,3,0
9816,Samuel Smith,67,1,24767,55,1,Beauty,2,90,993.9,0,0,Debit Card,Same-Day,Desktop,314,North America,1,2
9817,Sally Jones,45,1,114679,46,0,Fashion,8,93,162.16,0,0,Net Banking,Standard,Desktop,130,Europe,4,0
9818,Carlos Rodriguez,39,1,90972,99,1,Beauty,10,18,347.19,1,1,PayPal,Standard,Desktop,27,Europe,3,1
9819,Ashley Ochoa,42,1,115749,71,0,Electronics,3,9,476.63,1,0,Debit Card,Same-Day,Tablet,134,Asia,1,2
9820,Julie King,18,0,56816,41,0,Sports,4,32,157.77,1,1,Net Banking,Express,Mobile,51,Asia,3,1
9821,Phillip Bryant,20,1,69246,89,1,Beauty,8,68,578.5,1,1,Debit Card,Same-Day,Mobile,308,Asia,3,1
9822,Juan Melton,49,1,140783,78,0,Home,1,47,324.18,1,1,PayPal,Express,Mobile,180,Asia,1,0
9823,Matthew Oneill,68,0,57444,52,1,Sports,10,68,579.81,1,1,Credit Card,Standard,Desktop,80,South America,5,0
9824,Hannah Ramos,65,1,22689,39,1,Electronics,5,78,290.55,1,1,Net Banking,Same-Day,Tablet,232,Asia,5,0
9825,Cory Beard,34,1,51759,10,0,Sports,10,53,897.42,0,1,Debit Card,Express,Mobile,109,South America,4,1
9826,Justin Velasquez,55,1,159300,32,1,Home,9,50,455.7,1,0,Net Banking,Standard,Desktop,357,North America,2,2
9827,Emma Mejia,34,1,23592,38,0,Fashion,9,96,376.29,0,1,Net Banking,Standard,Desktop,39,Europe,3,0
9828,Joseph Murphy,65,0,134554,5,0,Home,10,74,697.39,1,0,Debit Card,Same-Day,Tablet,222,Europe,5,1
9829,Lauren Green,45,1,161643,72,1,Sports,1,31,349.48,1,1,Debit Card,Standard,Desktop,91,Europe,2,1
9830,Diane Wilson,22,1,103065,31,1,Sports,1,75,587.04,1,0,Credit Card,Standard,Mobile,165,Europe,3,0
9831,Tara Stephens,27,0,173617,16,0,Fashion,11,39,231.84,1,1,Net Banking,Standard,Tablet,185,South America,5,0
9832,Mary Martinez,69,1,146049,10,0,Electronics,1,14,353.11,1,1,Net Banking,Same-Day,Desktop,152,South America,3,0
9833,Jeremy Booth,45,1,91134,29,0,Sports,13,61,678.51,1,0,Net Banking,Express,Desktop,143,South America,2,2
9834,Eric Cummings,49,1,157447,18,1,Sports,6,55,423.38,0,1,PayPal,Same-Day,Tablet,12,North America,5,2
9835,Jessica Johnson,38,1,165959,95,0,Home,10,19,948.67,0,0,Net Banking,Same-Day,Desktop,79,South America,2,2
9836,Charles Rodriguez,67,1,92268,21,1,Beauty,4,51,255.55,0,1,Credit Card,Same-Day,Mobile,163,Europe,4,2
9837,Dana Hawkins,19,0,128639,11,1,Electronics,13,95,391.17,0,1,Net Banking,Standard,Mobile,116,North America,5,2
9838,Timothy Hurley,45,1,39291,47,0,Electronics,2,15,118.83,1,1,Net Banking,Express,Tablet,43,South America,4,0
9839,Gregg Escobar,19,1,146863,75,1,Beauty,6,89,297.44,0,0,PayPal,Express,Tablet,8,Asia,2,0
9840,Jessica Smith,60,1,143546,28,1,Beauty,10,61,231.77,0,0,Debit Card,Standard,Desktop,68,Asia,2,2
9841,Philip Miller,47,1,46299,84,0,Electronics,11,28,382.94,1,0,Credit Card,Express,Mobile,316,North America,5,2
9842,William Crawford,25,0,134015,14,1,Beauty,11,84,161.56,1,0,PayPal,Express,Desktop,343,North America,5,1
9843,James Morgan,63,0,94728,49,1,Sports,14,62,918.6,1,0,Credit Card,Same-Day,Mobile,278,Europe,1,1
9844,Chad Myers,40,1,152790,14,1,Sports,8,60,976.72,1,1,Credit Card,Standard,Tablet,289,Asia,2,1
9845,Jonathon Wright,53,0,142072,69,1,Beauty,11,44,829.44,1,0,Net Banking,Standard,Mobile,350,Asia,4,1
9846,Kevin Vega,49,0,155127,2,1,Sports,13,34,182.91,0,1,Net Banking,Same-Day,Tablet,285,South America,5,1
9847,April Thompson,65,1,54296,25,0,Sports,14,83,238.89,0,0,Net Banking,Same-Day,Mobile,181,Asia,2,2
9848,Thomas Hess,29,1,80004,91,1,Electronics,8,82,348.05,0,1,Debit Card,Express,Desktop,348,Europe,2,2
9849,Kelly Simon DDS,54,0,131860,13,1,Electronics,4,21,951.12,1,1,PayPal,Express,Mobile,344,Asia,5,1
9850,John Fox,59,0,165459,55,1,Beauty,7,24,980.31,0,1,Credit Card,Standard,Tablet,65,South America,1,2
9851,Benjamin Carter,39,1,138011,61,0,Electronics,3,83,730.56,1,1,Credit Card,Express,Desktop,176,Asia,3,0
9852,Thomas Taylor,36,1,110291,71,0,Beauty,10,61,621.33,1,0,Net Banking,Same-Day,Mobile,193,Asia,3,0
9853,Joe Tate,59,1,161473,9,1,Fashion,6,50,918.71,0,0,Net Banking,Standard,Tablet,156,South America,5,1
9854,Jennifer Oliver,44,0,87076,59,1,Electronics,12,34,991.1,0,1,PayPal,Standard,Mobile,45,North America,5,1
9855,Brent Newton,20,1,40234,25,0,Beauty,9,40,336.4,0,1,Credit Card,Same-Day,Tablet,199,South America,1,0
9856,Mr. Tristan Avila,35,0,30362,61,1,Fashion,5,83,708.67,1,0,PayPal,Same-Day,Tablet,287,Asia,5,2
9857,Michaela Vazquez,57,0,101087,46,0,Sports,14,14,127.7,0,1,Net Banking,Express,Desktop,35,Asia,3,2
9858,Daniel Arroyo,61,1,127709,38,0,Sports,5,67,404.26,0,0,Credit Card,Same-Day,Mobile,226,Europe,4,2
9859,Amy Terry,54,0,135871,69,0,Beauty,7,24,905.8,0,0,Credit Card,Standard,Desktop,268,South America,5,1
9860,Christopher Mason,45,0,64659,68,0,Electronics,1,69,753.16,1,1,Net Banking,Express,Tablet,329,Europe,5,2
9861,Patricia Anderson,54,1,106919,40,0,Home,10,24,433.82,1,0,Debit Card,Standard,Mobile,59,South America,2,1
9862,Tony Delgado,30,0,97345,63,0,Fashion,8,94,836.15,1,0,Credit Card,Express,Mobile,316,South America,2,0
9863,Hunter Ewing,48,1,50398,85,0,Electronics,13,35,182.59,0,0,Debit Card,Same-Day,Tablet,223,South America,1,2
9864,Audrey Vargas,30,1,161932,91,1,Home,10,7,798.5,1,1,Credit Card,Standard,Tablet,159,South America,2,2
9865,Meghan Wilson,38,1,52399,43,1,Electronics,1,5,207.83,1,1,Net Banking,Same-Day,Tablet,82,North America,1,0
9866,Brandon Perry,47,0,81072,51,0,Home,10,54,132.69,0,1,Debit Card,Standard,Tablet,88,South America,4,1
9867,Michelle English,33,1,159185,13,1,Sports,8,75,23.03,0,0,Net Banking,Express,Mobile,174,Europe,2,1
9868,Tony Booker,26,1,62129,19,0,Beauty,13,93,794.58,1,1,Debit Card,Express,Desktop,239,Europe,1,1
9869,Stacy Drake,32,1,193834,31,0,Fashion,3,31,15.17,0,0,PayPal,Express,Mobile,143,North America,4,0
9870,Amanda Duncan,30,0,170378,72,1,Sports,11,32,150.75,0,1,Net Banking,Standard,Mobile,166,North America,3,2
9871,Stephanie Thomas,64,1,111646,57,0,Home,9,55,882.91,0,1,Net Banking,Same-Day,Mobile,197,South America,1,1
9872,Carla Cabrera,52,1,134922,62,0,Electronics,2,78,783.33,0,1,Debit Card,Standard,Tablet,28,South America,1,1
9873,Morgan Hobbs,18,0,60684,96,0,Fashion,13,91,393.08,0,0,Credit Card,Same-Day,Desktop,154,Asia,3,2
9874,Anthony Sutton MD,63,1,176028,65,0,Home,10,42,619.43,0,1,PayPal,Standard,Tablet,47,South America,4,0
9875,Michelle Wade,42,1,126624,89,1,Sports,5,62,722.67,1,1,Debit Card,Same-Day,Mobile,324,Asia,3,0
9876,Christopher Allen,27,1,94641,57,1,Electronics,4,81,545.28,1,0,PayPal,Standard,Desktop,261,Europe,1,1
9877,Robert Thomas,54,0,175544,58,1,Fashion,6,87,980.95,1,1,PayPal,Standard,Mobile,308,Europe,4,1
9878,Joseph Santos,19,0,165334,45,1,Electronics,1,80,12.06,1,0,PayPal,Express,Desktop,330,Asia,2,0
9879,Cynthia Nguyen,52,0,187636,7,1,Fashion,14,67,273.23,1,0,PayPal,Same-Day,Tablet,38,South America,2,1
9880,April Oliver,47,0,107642,73,1,Electronics,13,56,381.6,1,0,Debit Card,Standard,Tablet,25,South America,4,2
9881,Katherine Pearson,67,0,143855,68,1,Beauty,5,33,676.71,1,0,Credit Card,Express,Mobile,322,South America,3,0
9882,John Hernandez,21,1,31040,30,1,Fashion,14,67,36.2,1,0,Credit Card,Express,Mobile,29,Europe,1,2
9883,John Davis,49,1,30478,89,1,Electronics,10,58,342.42,1,1,PayPal,Same-Day,Tablet,104,North America,4,2
9884,Tammy White,59,1,33803,85,0,Home,11,3,826.9,1,1,Credit Card,Express,Tablet,288,South America,3,1
9885,Ryan Miller,58,0,142296,53,0,Electronics,4,37,814.76,1,1,Credit Card,Express,Mobile,47,Europe,1,1
9886,Steve Jackson,58,0,28164,67,0,Electronics,3,15,568.53,0,0,Net Banking,Standard,Desktop,30,Europe,3,2
9887,Nicholas Mills,62,0,153270,18,0,Beauty,6,77,942.58,1,0,Credit Card,Express,Mobile,235,Europe,2,2
9888,Spencer Walker,47,1,192353,12,1,Home,1,57,738.47,1,1,Debit Card,Same-Day,Desktop,351,North America,5,0
9889,Anthony Flores,18,1,138984,80,1,Home,5,25,555.02,0,0,PayPal,Standard,Tablet,263,South America,2,0
9890,William Le,29,1,84202,98,1,Sports,3,57,10.85,0,0,Debit Card,Express,Desktop,32,Europe,2,0
9891,Jason Johnson,24,1,169370,6,0,Home,12,55,346.53,0,1,Net Banking,Express,Desktop,271,Asia,2,0
9892,David Mason DDS,50,1,29995,46,1,Electronics,4,70,960.6,1,1,Debit Card,Express,Mobile,50,South America,4,1
9893,April Johnson,32,0,94658,23,1,Sports,5,4,403.93,0,1,Net Banking,Standard,Desktop,30,North America,4,0
9894,Andres Boyd,28,0,69656,8,1,Electronics,14,61,234.51,1,1,Credit Card,Same-Day,Tablet,170,Asia,1,1
9895,Kayla Hernandez,67,1,189820,78,0,Fashion,6,10,205.87,1,0,Net Banking,Express,Tablet,81,Asia,1,2
9896,Edward Price,34,1,169730,39,0,Sports,3,51,895.5,1,0,PayPal,Same-Day,Mobile,254,Asia,5,1
9897,Tina Miller,34,0,153436,95,0,Beauty,13,51,741.92,1,1,Credit Card,Standard,Desktop,339,Europe,5,1
9898,Tony Hanson,34,1,113620,81,0,Beauty,7,88,927.11,1,1,Debit Card,Express,Mobile,273,Europe,4,1
9899,Sarah Smith,21,0,69279,58,0,Home,8,75,105.65,1,0,PayPal,Standard,Desktop,25,Asia,1,0
9900,Alvin Thompson,69,1,167571,58,1,Home,9,52,214.83,1,1,Net Banking,Same-Day,Tablet,36,South America,2,2
9901,Richard Arellano,27,1,120966,44,1,Home,7,40,199.75,0,0,Debit Card,Express,Mobile,112,South America,3,0
9902,Linda Johnson,36,1,179611,64,1,Electronics,12,32,390.3,1,0,Debit Card,Same-Day,Tablet,184,Asia,1,0
9903,Thomas Morris,31,0,175450,45,0,Sports,10,2,185.35,1,0,PayPal,Standard,Desktop,108,South America,5,0
9904,Lisa Bradley,53,1,107639,70,0,Fashion,13,99,958.89,0,0,Debit Card,Standard,Tablet,204,South America,4,1
9905,Lindsay Ruiz,68,1,94989,1,1,Electronics,7,19,247.69,0,1,Net Banking,Express,Desktop,310,North America,4,2
9906,Julie Rivera,27,1,109259,50,0,Electronics,11,72,232.78,0,0,Credit Card,Express,Mobile,35,North America,5,1
9907,Sheena Jensen,46,0,197662,50,1,Electronics,6,33,367.71,0,0,Debit Card,Same-Day,Desktop,350,Asia,4,0
9908,Lisa Williams,60,0,178986,11,0,Home,10,58,551.67,0,0,Debit Card,Express,Mobile,220,North America,5,1
9909,Anthony Pierce,20,1,115579,84,0,Sports,8,59,955.07,0,0,PayPal,Standard,Mobile,288,Asia,2,1
9910,Chelsea Shea,67,0,179124,25,1,Sports,6,47,675.29,0,0,Debit Card,Standard,Desktop,281,North America,1,0
9911,Kyle Gonzalez,31,0,192495,50,1,Electronics,13,96,385.2,1,1,PayPal,Standard,Tablet,221,Asia,1,1
9912,Alyssa Franklin,48,0,42735,20,0,Home,3,65,982.81,0,0,Debit Card,Standard,Mobile,304,North America,4,0
9913,Maria Robinson,44,0,157313,52,1,Sports,4,28,804.4,0,1,Net Banking,Standard,Tablet,40,North America,3,0
9914,William Luna,26,1,26095,70,0,Sports,12,36,850.44,1,1,Credit Card,Standard,Tablet,136,Asia,5,0
9915,Cindy Wood,57,0,111276,71,1,Fashion,14,2,574.18,1,0,Debit Card,Same-Day,Mobile,350,North America,2,1
9916,Natasha Barnes,45,0,114736,83,0,Fashion,14,27,899.94,1,0,Net Banking,Express,Tablet,8,North America,2,1
9917,Heather Jones,23,1,79788,55,1,Fashion,1,51,920.87,0,1,Debit Card,Express,Mobile,320,North America,3,1
9918,Katherine Fields,59,1,71158,44,0,Home,6,91,468.91,1,0,PayPal,Same-Day,Mobile,233,South America,1,1
9919,Kenneth Dean,26,1,134864,90,0,Fashion,4,33,204.38,1,1,PayPal,Same-Day,Desktop,110,North America,3,1
9920,Alexandra Lewis,47,0,174257,42,1,Home,9,20,161.45,1,1,Credit Card,Same-Day,Mobile,303,South America,5,1
9921,Larry Pratt,23,1,147537,20,0,Fashion,7,84,856.61,0,1,PayPal,Standard,Tablet,50,South America,1,0
9922,William Campbell,37,0,133347,9,1,Home,8,35,765.19,1,0,Debit Card,Standard,Mobile,90,Asia,4,1
9923,Jennifer Morris,62,1,185033,36,1,Home,1,36,214.25,1,1,Debit Card,Standard,Mobile,344,Europe,1,2
9924,Angela Jones,26,0,32326,95,0,Sports,10,42,634.85,0,1,Credit Card,Same-Day,Mobile,84,Europe,5,0
9925,Joseph Flores,54,0,136376,27,0,Beauty,12,2,586.01,0,1,Net Banking,Standard,Mobile,144,North America,3,2
9926,Steven Jordan,34,0,143426,20,1,Home,7,11,34.97,1,1,Debit Card,Standard,Tablet,67,South America,1,1
9927,Christina Savage,38,0,190107,16,0,Sports,6,44,150.29,1,1,Net Banking,Same-Day,Mobile,18,South America,2,1
9928,Emily Robertson,21,1,74274,12,0,Electronics,1,34,974.27,0,0,Net Banking,Express,Desktop,208,North America,1,1
9929,Jonathan Small,56,1,117958,20,0,Beauty,11,32,621.67,0,1,Debit Card,Express,Tablet,146,Europe,4,0
9930,Joe Hendrix,63,1,154536,19,0,Sports,6,85,658.38,1,1,Net Banking,Same-Day,Tablet,189,North America,5,2
9931,Ivan Waters,58,0,69103,34,1,Fashion,1,33,612.62,0,0,Debit Card,Standard,Tablet,63,Europe,1,2
9932,Mary Hanson,54,0,191000,97,1,Fashion,2,25,39.53,1,0,Credit Card,Standard,Desktop,13,Asia,1,0
9933,Jonathan Williams,62,1,28182,60,0,Electronics,5,96,830.82,0,0,PayPal,Standard,Desktop,251,Europe,5,1
9934,Morgan Holden,27,0,142853,97,0,Beauty,1,54,372.25,0,1,Net Banking,Standard,Tablet,150,Asia,1,0
9935,Thomas Willis,56,1,76656,51,1,Beauty,4,88,473.3,1,1,PayPal,Same-Day,Desktop,212,North America,4,0
9936,Martin Hall,23,0,20725,33,0,Electronics,7,88,230.47,0,1,Net Banking,Same-Day,Mobile,298,Europe,4,0
9937,Jeffrey Wagner DDS,21,1,193927,66,1,Beauty,12,65,786.72,0,0,PayPal,Same-Day,Desktop,257,North America,3,0
9938,Shirley Holmes,49,1,67037,31,0,Home,6,67,68.66,1,1,Net Banking,Standard,Desktop,229,Europe,5,1
9939,Rebecca Davila,40,1,112810,55,0,Beauty,14,67,399.78,1,0,PayPal,Express,Mobile,271,Europe,5,0
9940,Katrina Malone,49,0,32446,92,0,Sports,14,19,505.23,1,1,Debit Card,Standard,Tablet,168,North America,3,0
9941,Shelby Waters,34,0,43031,41,0,Beauty,8,15,833.71,1,0,PayPal,Standard,Tablet,63,South America,3,1
9942,Dawn Clay,41,1,133215,83,1,Electronics,4,61,346.16,0,0,Net Banking,Express,Tablet,31,North America,4,2
9943,Debbie Hall,29,1,56337,79,0,Home,1,84,15.71,1,1,Net Banking,Same-Day,Mobile,328,North America,1,0
9944,Christian Cabrera,23,0,165974,50,1,Sports,7,6,864.68,0,1,PayPal,Standard,Tablet,166,Europe,3,2
9945,Joseph Gilbert,22,1,48161,49,1,Fashion,10,60,444.5,0,0,PayPal,Standard,Tablet,347,South America,1,0
9946,Paige Edwards,67,1,166323,25,1,Fashion,2,30,149.87,0,1,PayPal,Standard,Tablet,295,Asia,1,0
9947,Tina Taylor,30,0,122123,88,1,Beauty,4,50,118.6,0,0,PayPal,Same-Day,Mobile,183,North America,4,2
9948,William Higgins,37,0,72905,44,0,Sports,11,47,16.0,1,1,PayPal,Standard,Tablet,213,Europe,1,1
9949,Kelly Graham,21,0,79426,53,1,Sports,11,72,491.37,1,0,PayPal,Standard,Desktop,275,South America,5,0
9950,Taylor Butler,48,1,160004,71,0,Home,1,18,333.03,0,0,PayPal,Same-Day,Desktop,277,South America,1,0
9951,Erik Blevins,56,0,26706,47,1,Electronics,11,72,678.96,1,1,Credit Card,Standard,Tablet,251,South America,1,1
9952,Jaime Bautista,41,0,157506,99,1,Home,8,86,691.42,1,1,PayPal,Standard,Tablet,343,South America,5,2
9953,Dr. Tracy Anderson,62,0,199752,31,0,Sports,4,49,589.85,0,1,Net Banking,Same-Day,Mobile,106,North America,4,2
9954,Tracey Campbell,52,1,31485,46,0,Beauty,1,47,605.56,0,1,Net Banking,Same-Day,Desktop,343,Asia,3,2
9955,Jill Kidd,48,1,69554,97,0,Sports,3,43,703.91,0,0,Net Banking,Same-Day,Tablet,15,North America,5,2
9956,Dillon Coleman,36,0,65761,40,0,Fashion,2,23,837.95,0,1,Debit Card,Same-Day,Tablet,239,Europe,2,1
9957,Christopher White,61,1,68812,74,1,Electronics,5,65,405.88,1,0,Debit Card,Standard,Tablet,364,Asia,1,2
9958,Richard Robertson,40,1,151251,57,1,Sports,4,57,743.95,0,0,PayPal,Express,Tablet,53,North America,4,1
9959,Daniel Taylor,59,0,156807,88,1,Home,5,98,248.51,1,0,PayPal,Standard,Desktop,205,South America,1,1
9960,Nicole Anderson DDS,57,0,42069,80,1,Sports,12,11,491.88,1,0,PayPal,Express,Tablet,348,South America,2,0
9961,Mary Nelson,63,1,84270,8,1,Fashion,1,90,329.71,0,0,Credit Card,Same-Day,Mobile,301,Asia,1,0
9962,Sharon Robbins,37,1,145885,80,0,Home,1,42,829.84,0,1,PayPal,Standard,Tablet,314,South America,3,2
9963,Kimberly Carr,36,1,100688,37,0,Beauty,9,78,597.69,1,0,PayPal,Standard,Tablet,137,Asia,1,2
9964,Krista Wiggins,54,1,101866,83,1,Fashion,7,83,665.6,0,0,Debit Card,Standard,Mobile,258,South America,2,2
9965,Austin Campbell,43,0,44832,15,1,Sports,9,60,940.19,1,0,Debit Card,Standard,Mobile,328,North America,4,2
9966,Jessica Boyd,41,1,84787,73,1,Fashion,8,25,811.59,0,0,PayPal,Same-Day,Desktop,180,South America,5,2
